rnos;denominacion;tipo;id_tipo
128003;OBRA SOCIAL DEL PERSONAL DE LA FEDERACION DE SINDICATOS DE LA INDUSTRIA QUIMICA Y PETROQUIMICA                                                                                                          ;OSN;2
128102;OBRA SOCIAL DE LA UNION DE TRABAJADORES DEL INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS DE LA REPUBLICA ARGENTINA;OSN;2
128201;OBRA SOCIAL DEL SINDICATO UNICO DE RECOLECTORES DE RESIDUOS Y BARRIDO DE CORDOBA                                                                                                                        ;OSN;2
128300;OBRA SOCIAL PEONES DE TAXIS DE ROSARIO;OSN;2
128409;OBRA SOCIAL DEL SINDICATO OBREROS Y EMPLEADOS DE EMPRESAS DE LIMPIEZA,SERVICIOS Y AFINES DE CORDOBA                                                                                                     ;OSN;2
128508;OBRA SOCIAL DE FARMACEUTICOS Y BIOQUIMICOS;OSN;2
128607;OBRA SOCIAL DE TRABAJADORES DEL PETROLEO Y GAS PRIVADO DEL CHUBUT                                                                                                                                       ;OSN;2
128706;OBRA SOCIAL DEL PERSONAL DE DRAGADO Y BALIZAMIENTO;OSN;2
128805;OBRA SOCIAL DEL PERSONAL ADUANERO DE LA REPUBLICA ARGENTINA;OSN;2
128904;OBRA SOCIAL DE LOS TRABAJADORES ARGENTINOS DE CENTROS DE CONTACTOS;OSN;2
200400;OBRA SOCIAL DEL PERSONAL DE LA EMPRESA NACIONAL DE CORREOS Y TELEGRAFOS S.A. Y DE LAS  COMUNICACIONES DE LA REPULICA ARGENTINA;OSN;2
300704;OBRA SOCIAL CERAS JOHNSON                                                                                                                                                                               ;OSN;2
302106;OBRA SOCIAL PARA DIRECTIVOS, TECNICOS Y EMPLEADOS DE JOHN DEERE ARGENTINA;OSN;2
302304;OBRA SOCIAL COMPANIA MINERA AGUILAR S.A;OSN;2
302601;OBRA SOCIAL COOPERATIVA DE ASISTENCIA MUTUA Y TURISMO DEL PERSONAL DE LAS SOCIEDADES PIRELLI LTDA.;OSN;2
302809;OBRA SOCIAL REFINERIAS DE MAIZ S.A.I.C.F.;OSN;2
303109;OBRA SOCIAL SUPERCO                                                                                                                                                                                     ;OSN;2
303307;OBRA SOCIAL CABOT ARGENTINA;OSN;2
303406;OBRA SOCIAL DE SHELL ARGENTINA;OSN;2
303703;OBRA SOCIAL DEL PERSONAL DE PBBPOLISUR  SA  DE  BAHIA BLANCA                                                                                                                                            ;OSN;2
303901;OBRA SOCIAL DE FORD AGENTINA S.C.A;OSN;2
304003;OBRA SOCIAL DE VOLKSWAGEN ARGENTINA S.A.                                                                                                                                                                ;OSN;2
400107;OBRA SOCIAL DEL PERSONAL DE DIRECCION DE LAS EMPRESAS DE LA ALIMENTACION Y DEMAS ACTIVIDADES EMPRESARIAS;OSN;2
400206;OBRA SOCIAL DEL PERSONAL DE DIRECCION DE LA INDUSTRIA AUTOMOTRIZ ARGENTINA                                                                                                                              ;OSN;2
400305;OBRA SOCIAL COOPERATIVA LTDA.  DE ASISTENCIA MEDICA Y FARMACEUTICA, SERVICIOS ASISTENCIALES Y TURISMO DEL PERSONAL SUPERIOR DE LA INDUSTRIA DEL CAUCHO Y OTRAS ACTIVIDADES INDUSTRIALES;OSN;2
400404;OBRA SOCIAL DEL PERSONAL DE DIRECCION DE LA INDUSTRIA CERVECERA Y MALTERA;OSN;2
400503;OBRA SOCIAL DE LA ASOCIACION DEL PERSONAL DE DIRECCION Y JERARQUICO DE LA INDUSTRIA DEL CIGARRILLO                                                                                                      ;OSN;2
400602;OBRA SOCIAL DEL PERSONAL DIRECTIVO DE LA INDUSTRIA DE LA CONSTRUCCION;OSN;2
400701;OBRA SOCIAL CAMARA DE LA INDUSTRIA CURTIDORA ARGENTINA                                                                                                                                                  ;OSN;2
400800;OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS;OSN;2
400909;OBRA SOCIAL DEL PERSONAL DE DIRECCION  ACCION SOCIAL DE EMPRESARIOS (A:S:E.)                                                                                                                            ;OSN;2
401001;OBRA SOCIAL DEL PERSONAL DE DIRECCION DE LAS EMPRESAS QUE ACTUAN EN FRUTOS DEL PAIS                                                                                                                     ;OSN;2
401100;OBRA SOCIAL DEL PERSONAL DE DIRECCION ALFREDO FORTABAT;OSN;2
401209;OBRA SOCIAL DEL PERSONAL DE DIRECCION DE LA INDUSTRIA METALURGICA  Y DEMAS ACTIVIDADES EMPRESARIAS                                                                                                      ;OSN;2
401308;OBRA SOCIAL PARA EL PERSONAL DE DIRECCION DE LA INDUSTRIA MADERERA;OSN;2
401605;OBRA SOCIAL DEL PERSONAL DE DIRECCION DE LA INDUSTRIA PRIVADA DEL PETROLEO                                                                                                                              ;OSN;2
401704;OBRA SOCIAL  DE EMPRESARIOS, PROFESIONALES Y MONOTRIBUTISTAS;OSN;2
401803;OBRA SOCIAL ASOCIACION MUTUAL DEL PERSONAL DE PHILIPS ARGENTINA (AMPAR)                                                                                                                                 ;OSN;2
401902;OBRA SOCIAL DEL PERSONAL DE DIRECCION DE PERFUMERIA E.W. HOPE;OSN;2
402004;OBRA SOCIAL DEL PERSONAL DE DIRECCION DE SANIDAD LUIS PASTEUR                                                                                                                                           ;OSN;2
402103;OBRA SOCIAL ASOCIACION DEL PERSONAL DE DIRECCION DE LA INDUSTRIA SIDERURGICA                                                                                                                            ;OSN;2
402202;OBRA SOCIAL MUTUALIDAD INDUSTRIAL TEXTIL ARGENTINA;OSN;2
402301;OBRA SOCIAL ASOCIACION DEL PERSONAL SUPERIOR DE LA ORGANIZACION TECHINT                                                                                                                                 ;OSN;2
402400;OBRA SOCIAL PARA EL PERSONAL DE DIRECCION DE LA INDUSTRIA VITIVINICOLA Y AFINES                                                                                                                         ;OSN;2
402509;OBRA SOCIAL YPF                                                                                                                                                                                         ;OSN;2
402608;OBRA SOCIAL ASOCIACION DE SERVICIOS SOCIALES PARA EMPRESARIOS Y PERSONAL DE DIRECCION DE EMPRESAS DEL COMERCIO, SERVICIOS, PRODUCCION, INDUSTRIA Y CIVIL (ASSPE );OSN;2
402707;OBRA SOCIAL DE DIRECCION OSDO;OSN;2
402806;OBRA SOCIAL DE DIRECCION DE LA ACTIVIDAD AEROCOMERCIAL  PRIVADA                                                                                                                                         ;OSN;2
500807;INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS;PAMI;2
600408;ASOCIACION DE OBRAS SOCIALES DE COMODORO RIVADAVIA                                                                                                                                                      ;OSN;2
601104;ASOCIACION GUALEGUAYCHU DE OBRAS SOCIALES;OSN;2
601203;ASOCIACION DE OBRAS SOCIALES DE GUALEGUAY;OSN;2
602305;ASOCIACION DE OBRAS SOCIALES DE ROSARIO;OSN;2
603100;ASOCIACION DE OBRAS SOCIALES DE TRELEW                                                                                                                                                                  ;OSN;2
700108;OBRA SOCIAL DEL PERSONAL MUNICIPAL DE AVELLANEDA;OSN;2
700801;OBRA SOCIAL DEL PERSONAL MUNICIPAL DE LA MATANZA                                                                                                                                                        ;OSN;2
701002;OBRA SOCIAL PARA EL  PERSONAL MUNICIPAL DE TRES DE FEBRERO;OSN;2
800105;OBRA SOCIAL ATANOR S.A;OSN;2
800501;OBRA SOCIAL ACEROS PARANA;OSN;2
900102;OBRA SOCIAL DEL PERSONAL DE EMPRESAS FIAT Y EMPRESAS PEUGEOT CITROEN ARGENTINA;OSN;2
901001;O.S.P. CIUDAD AUT. DE BUENOS AIRES OBSBA;OSP;2
902001;O.S.P. BUENOS AIRES (IOMA);OSP;2
903001;O.S.P. CATAMARCA (OSEP);OSP;2
904001;O.S.P. CORDOBA (APROSS);OSP;2
905001;O.S.P. CORRIENTES (IOSCOR);OSP;2
906001;O.S.P. ENTRE RIOS (IOSPER);OSP;2
907001;O.S.P. JUJUY (ISJ);OSP;2
908001;O.S.P. LA RIOJA;OSP;2
909001;O.S.P. MENDOZA;OSP;2
910001;O.S.P. SALTA (IPS) IPS SALTA;OSP;2
911001;O.S.P. SAN JUAN;OSP;2
912001;O.S.P. SAN LUIS;OSP;2
913001;O.S.P. SANTA FE (IAPOSS);OSP;2
914001;O.S.P. SANTIAGO DEL ESTERO (IOSEP);OSP;2
915001;O.S.P. TUCUMAN (IPSST);OSP;2
916001;O.S.P. CHACO (INSSSEP);OSP;2
917001;O.S.P. CHUBUT (SEROS);OSP;2
918001;O.S.P. FORMOSA (IMPF);OSP;2
918002;O.S.P. FORMOSA (AMP);OSP;2
919001;O.S.P. LA PAMPA (SEMPRE);OSP;2
920001;O.S.P. MISIONES (IPS) IPS MISIONES;OSP;2
921001;O.S.P. NEUQUEN;OSP;2
922001;O.S.P. RIO NEGRO (IPROSS);OSP;2
923001;O.S.P. SANTA CRUZ;OSP;2
924001;O.S.P. TIERRA DEL FUEGO (IPAUSS);OSP;2
997001;PROGRAMA FEDERAL DE SALUD (PROFE);OSP;2
900300;ASOCIACION MUTUAL RURALISTA                                                                                                                                                                                                                               ;OSN;2
900409;La Casa del Medico Mutual                                                                                                                                                                                                                                 ;OSN;2
900508;CYNTHIOS SALUD SA                                                                                                                                                                                                                                         ;OSN;2
900607;SABER S.A.                                                                                                                                                                                                                                                ;OSN;2
900805;SWISS MEDICAL S.A.                                                                                                                                                                                                                                        ;OSN;2
900904;ASOCIACION MUTUAL DE SALUD DE CIUDADELA                                                                                                                                                                                                                   ;OSN;2
901006;MEDICUS SOCIEDAD ANONIMA DE ASISTENCIA MEDICA Y CIENTIFICA                                                                                                                                                                                                ;OSN;2
901204;HOSPITAL ALEMAN ASOCIACION CIVIL                                                                                                                                                                                                                          ;OSN;2
901402;MEDIFÉ ASOCIACIÓN CIVIL                                                                                                                                                                                                                                   ;OSN;2
901501;MEDICINA PREPAGA HOMINIS S.A.                                                                                                                                                                                                                             ;OSN;2
901600;ASISTENCIA SANITARIA INTEGRAL S.A.                                                                                                                                                                                                                        ;OSN;2
901709;MUTUAL MEDICA CONCORDIA                                                                                                                                                                                                                                   ;OSN;2
901808;Asociacion Mutual de Participantes de Economias Solidarias AMPES                                                                                                                                                                                          ;OSN;2
901907;SOREMER S.A.                                                                                                                                                                                                                                              ;OSN;2
902009;PARQUE SALUD S.A.                                                                                                                                                                                                                                         ;OSN;2
